,PRCP,TMAX,TMIN,Month,SanMarcos_SF(m3)
1962-03-05,0.0,20.6,-0.6,3,3.596
1962-03-06,0.0,18.3,0.6,3,3.596
1962-03-07,0.0,16.7,1.7,3,3.596
1962-03-08,0.0,21.7,6.1,3,3.738
1962-03-09,0.5,23.9,8.3,3,3.738
1962-03-10,8.9,26.7,8.3,3,3.738
1962-03-11,14.5,27.8,7.2,3,3.879
1962-03-12,0.0,23.9,3.3,3,3.738
1962-03-13,0.0,22.2,4.4,3,3.879
1962-03-14,3.3,15.0,3.9,3,3.879
1962-03-15,14.7,5.0,1.7,3,3.879
1962-03-16,0.0,15.6,-1.7,3,3.879
1962-03-17,0.0,19.4,-0.6,3,3.738
1962-03-18,0.0,15.6,3.9,3,3.738
1962-03-19,0.0,21.1,13.3,3,3.879
1962-03-20,0.0,21.1,16.7,3,3.738
1962-03-21,0.0,26.1,8.9,3,3.738
1962-03-22,0.0,25.6,12.8,3,3.738
1962-03-23,0.0,25.0,5.0,3,3.738
1962-03-24,0.0,26.7,6.1,3,3.738
1962-03-25,0.0,27.8,9.4,3,3.879
1962-03-26,0.0,23.9,5.6,3,3.879
1962-03-27,0.0,27.8,5.0,3,3.738
1962-03-28,0.0,28.9,6.1,3,3.738
1962-03-29,0.0,28.3,13.3,3,3.879
1962-03-30,0.0,27.2,13.3,3,3.879
1962-03-31,2.3,16.1,6.7,3,3.879
1962-04-01,0.0,21.1,3.9,4,3.879
1962-04-02,0.0,21.7,5.0,4,3.879
1962-04-03,0.0,21.1,6.1,4,3.738
1962-04-04,0.0,20.0,11.1,4,3.738
1962-04-05,16.8,20.0,11.1,4,3.738
1962-04-06,0.0,23.9,11.7,4,3.738
1962-04-07,14.2,21.1,10.6,4,3.879
1962-04-08,0.0,21.1,11.1,4,3.738
1962-04-09,0.0,28.9,10.0,4,3.738
1962-04-10,0.0,28.3,13.3,4,3.738
1962-04-11,0.5,29.4,15.6,4,3.879
1962-04-12,0.0,26.1,10.0,4,3.738
1962-04-13,0.0,25.0,9.4,4,3.596
1962-04-14,0.0,28.3,9.4,4,3.738
1962-04-15,0.0,28.3,17.2,4,3.738
1962-04-16,0.0,30.6,18.3,4,3.738
1962-04-17,0.0,24.4,16.7,4,3.738
1962-04-18,0.0,29.4,16.7,4,3.596
1962-04-19,0.0,27.2,15.6,4,3.596
1962-04-20,0.0,29.4,14.4,4,3.596
1962-04-21,0.0,28.3,17.2,4,3.738
1962-04-22,0.0,28.3,18.9,4,3.738
1962-04-23,22.9,25.6,15.0,4,3.738
1962-04-24,4.1,20.6,15.0,4,3.738
1962-04-25,0.0,28.3,12.2,4,3.596
1962-04-26,0.0,27.8,12.8,4,3.596
1962-04-27,32.3,28.3,14.4,4,3.738
1962-04-28,0.3,25.6,12.8,4,3.738
1962-04-29,0.0,31.1,15.6,4,3.738
1962-04-30,0.0,28.3,21.1,4,3.879
1962-05-01,0.0,29.4,16.1,5,3.879
1962-05-02,0.0,25.0,10.0,5,3.738
1962-05-03,0.0,26.1,11.1,5,3.879
1962-05-04,0.0,26.7,11.1,5,3.738
1962-05-05,0.0,28.3,12.2,5,3.738
1962-05-06,0.0,29.4,14.4,5,3.879
1962-05-07,0.0,30.0,14.4,5,3.738
1962-05-08,0.0,30.0,16.7,5,3.738
1962-05-09,0.0,30.6,17.8,5,3.738
1962-05-10,0.0,30.0,16.1,5,3.738
1962-05-11,0.0,30.0,18.3,5,3.738
1962-05-12,0.0,31.1,19.4,5,3.738
1962-05-13,0.0,31.1,20.0,5,3.738
1962-05-14,0.0,31.1,19.4,5,3.738
1962-05-15,0.0,31.1,18.9,5,3.738
1962-05-16,0.0,31.7,20.6,5,3.596
1962-05-17,0.0,30.6,21.7,5,3.596
1962-05-18,0.0,31.7,20.6,5,3.596
1962-05-19,0.0,31.1,18.3,5,3.738
1962-05-20,0.0,32.2,17.8,5,3.738
1962-05-21,0.0,32.2,19.4,5,3.596
1962-05-22,0.0,31.7,21.1,5,3.596
1962-05-23,0.0,31.7,20.6,5,3.596
1962-05-24,0.0,32.8,18.9,5,3.596
1962-05-25,0.0,33.9,20.0,5,3.596
1962-05-26,0.0,32.8,22.2,5,3.596
1962-05-27,0.0,33.3,22.2,5,3.596
1962-05-28,0.0,33.9,21.7,5,3.596
1962-05-29,17.3,32.2,15.6,5,3.455
1962-05-30,0.0,31.1,17.2,5,3.341
1962-05-31,0.0,33.3,21.7,5,3.341
1962-06-01,10.7,32.2,17.8,6,3.455
1962-06-02,30.0,29.4,17.8,6,3.596
1962-06-03,0.0,30.6,17.2,6,3.596
1962-06-04,17.5,31.1,17.2,6,3.596
1962-06-05,0.0,30.6,21.7,6,3.596
1962-06-06,0.0,31.7,23.9,6,3.455
1962-06-07,0.0,31.7,22.8,6,3.455
1962-06-08,0.0,32.8,24.4,6,3.455
1962-06-09,0.0,32.2,24.4,6,3.455
1962-06-10,0.0,33.3,22.8,6,3.455
1962-06-11,0.0,33.9,21.1,6,3.341
1962-06-12,0.0,33.3,20.6,6,3.228
1962-06-13,0.0,33.3,20.0,6,3.341
1962-06-14,7.1,33.9,18.3,6,3.341
1962-06-15,0.0,32.2,19.4,6,3.341
1962-06-16,0.0,32.8,20.0,6,3.455
1962-06-17,0.0,33.9,21.1,6,3.256
1962-06-18,0.0,35.6,22.2,6,3.2
1962-06-19,0.0,34.4,23.9,6,3.171
1962-06-20,0.0,34.4,21.1,6,3.143
1962-06-21,0.0,36.7,19.4,6,3.2
1962-06-22,0.0,35.0,20.0,6,3.143
1962-06-23,0.0,36.1,21.1,6,3.143
1962-06-24,0.0,36.7,21.7,6,3.2
1962-06-25,0.0,35.0,20.0,6,3.058
1962-06-26,0.0,35.0,18.9,6,3.058
1962-06-27,0.0,35.0,21.7,6,3.058
1962-06-28,42.7,31.7,19.4,6,3.058
1962-06-29,2.8,32.2,22.2,6,3.058
1962-06-30,0.0,32.2,22.8,6,3.058
1962-07-01,7.6,33.3,21.7,7,3.03
1962-07-02,0.0,33.3,22.2,7,3.03
1962-07-03,0.0,32.8,22.2,7,3.03
1962-07-04,0.0,33.3,22.2,7,3.03
1962-07-05,0.0,34.4,21.1,7,3.03
1962-07-06,0.0,35.0,20.0,7,3.03
1962-07-07,0.0,35.0,20.0,7,3.03
1962-07-08,0.0,35.0,21.1,7,3.03
1962-07-09,0.0,35.6,21.1,7,3.03
1962-07-10,0.0,36.7,22.2,7,3.03
1962-07-11,0.0,36.1,22.2,7,3.03
1962-07-12,0.0,37.2,22.2,7,3.03
1962-07-13,0.0,33.3,22.2,7,3.002
1962-07-14,0.0,36.1,24.4,7,3.002
1962-07-15,0.0,36.7,24.4,7,3.002
1962-07-16,0.0,36.7,25.0,7,3.002
1962-07-17,0.0,37.2,24.4,7,3.002
1962-07-18,0.0,37.8,22.2,7,3.002
1962-07-19,0.0,36.7,20.6,7,3.002
1962-07-20,0.0,37.2,21.1,7,3.002
1962-07-21,0.0,37.2,21.7,7,3.171
1962-07-22,0.0,37.8,22.8,7,3.115
1962-07-23,0.0,37.8,23.3,7,3.087
1962-07-24,0.0,37.8,23.3,7,2.973
1962-07-25,0.0,37.8,23.3,7,2.945
1962-07-26,0.0,37.8,23.9,7,3.002
1962-07-27,0.0,37.8,23.9,7,2.973
1962-07-28,0.0,37.8,23.3,7,3.03
1962-07-29,0.0,38.3,23.3,7,3.171
1962-07-30,0.0,37.8,23.9,7,3.171
1962-07-31,0.0,38.3,19.4,7,3.115
1962-08-01,0.0,38.9,20.0,8,3.285
1962-08-02,0.0,38.3,22.8,8,3.341
1962-08-03,0.0,37.8,22.8,8,3.2
1962-08-04,0.0,38.3,22.8,8,3.115
1962-08-05,0.0,39.4,23.9,8,3.115
1962-08-06,0.0,39.4,22.8,8,3.058
1962-08-07,0.0,38.3,22.8,8,3.002
1962-08-08,0.0,38.3,22.8,8,3.03
1962-08-09,0.0,39.4,21.7,8,3.087
1962-08-10,0.0,40.6,24.4,8,3.058
1962-08-11,0.0,41.1,22.8,8,3.143
1962-08-12,0.0,40.0,22.8,8,3.143
1962-08-13,0.0,41.7,23.3,8,3.087
1962-08-14,0.0,40.6,25.0,8,3.087
1962-08-15,0.0,39.4,21.7,8,3.002
1962-08-16,0.0,38.3,18.3,8,3.058
1962-08-17,0.0,37.8,19.4,8,3.143
1962-08-18,0.0,37.8,20.0,8,3.171
1962-08-19,0.0,38.3,20.0,8,3.171
1962-08-20,0.0,37.8,21.7,8,3.115
1962-08-21,0.0,36.7,21.7,8,3.087
1962-08-22,0.0,37.2,21.1,8,3.03
1962-08-23,0.0,37.2,23.3,8,3.002
1962-08-24,0.0,37.2,23.3,8,3.03
1962-08-25,49.0,37.8,20.0,8,3.228
1962-08-26,0.0,31.1,22.2,8,3.313
1962-08-27,0.0,33.9,21.7,8,3.313
1962-08-28,0.0,33.9,21.7,8,3.313
1962-08-29,0.0,35.6,22.2,8,3.285
1962-08-30,0.0,35.0,24.4,8,3.341
1962-08-31,0.0,36.7,24.4,8,3.341
1962-09-01,0.0,36.7,24.4,9,3.341
1962-09-02,20.3,36.7,23.3,9,3.341
1962-09-03,0.0,36.1,22.8,9,3.313
1962-09-04,0.0,35.6,21.7,9,3.256
1962-09-05,0.0,35.0,22.2,9,3.228
1962-09-06,0.0,35.0,22.2,9,3.285
1962-09-07,3.0,31.1,22.2,9,3.228
1962-09-08,57.4,33.3,22.2,9,3.596
1962-09-09,0.0,32.8,22.2,9,4.021
1962-09-10,3.3,26.1,20.0,9,4.163
1962-09-11,0.0,29.4,20.0,9,4.163
1962-09-12,0.0,32.8,22.2,9,4.163
1962-09-13,0.0,33.166666666666664,21.766666666666666,9,4.163
1962-09-14,0.0,33.53333333333333,21.333333333333332,9,4.021
1962-09-15,0.0,33.9,20.9,9,4.163
1962-09-16,0.0,34.266666666666666,20.466666666666665,9,4.163
1962-09-17,0.0,34.63333333333333,20.03333333333333,9,4.021
1962-09-18,0.0,35.0,19.6,9,3.879
1962-09-19,0.0,35.36666666666667,19.166666666666668,9,4.021
1962-09-20,0.0,35.733333333333334,18.733333333333334,9,4.021
1962-09-21,0.0,36.1,18.3,9,4.021
1962-09-22,0.0,32.2,16.1,9,4.021
1962-09-23,0.0,32.2,16.1,9,4.163
1962-09-24,0.0,32.2,15.0,9,4.021
1962-09-25,0.0,32.8,18.9,9,4.021
1962-09-26,67.8,31.7,20.0,9,4.446
1962-09-27,23.1,31.7,20.6,9,4.87
1962-09-28,0.0,31.7,18.35,9,4.87
1962-09-29,0.0,31.7,16.1,9,5.04
1962-09-30,0.0,31.7,20.0,9,5.04
1962-10-01,8.4,31.1,18.9,10,5.21
1962-10-02,0.0,28.3,12.2,10,5.21
1962-10-03,0.0,27.8,12.2,10,5.04
1962-10-04,0.0,29.4,13.9,10,5.04
1962-10-05,0.0,30.0,15.0,10,4.87
1962-10-06,0.0,31.1,20.0,10,4.87
1962-10-07,0.0,32.8,23.3,10,4.87
1962-10-08,0.0,32.25,21.65,10,4.87
1962-10-09,0.0,31.7,20.0,10,4.87
1962-10-10,1.8,32.2,22.2,10,4.729
1962-10-11,0.0,33.3,23.9,10,4.729
1962-10-12,0.0,33.3,23.3,10,4.729
1962-10-13,0.0,33.3,22.2,10,4.729
1962-10-14,0.0,33.3,22.2,10,4.729
1962-10-15,0.0,33.3,22.8,10,4.729
1962-10-16,0.0,34.4,21.7,10,4.587
1962-10-17,11.4,33.9,18.9,10,4.729
1962-10-18,0.0,29.4,20.6,10,4.729
1962-10-19,0.0,28.3,16.1,10,4.587
1962-10-20,0.0,30.6,21.1,10,4.587
1962-10-21,7.4,29.4,13.3,10,4.587
1962-10-22,0.0,24.4,8.3,10,4.587
1962-10-23,0.0,29.4,10.6,10,4.446
1962-10-24,0.0,30.6,9.4,10,4.446
1962-10-25,0.0,21.1,13.3,10,4.446
1962-10-26,0.0,23.9,9.4,10,4.304
1962-10-27,0.0,25.6,13.9,10,4.304
1962-10-28,3.6,27.8,18.3,10,4.304
1962-10-29,21.3,25.6,14.4,10,4.446
1962-10-30,0.0,20.6,8.3,10,4.304
1962-10-31,0.0,22.8,10.6,10,4.304
1962-11-01,0.0,21.1,4.4,11,4.163
1962-11-02,0.0,24.4,6.1,11,4.163
1962-11-03,0.0,23.9,7.2,11,4.304
1962-11-04,0.0,18.9,2.2,11,4.163
1962-11-05,0.0,20.6,7.2,11,4.163
1962-11-06,0.0,21.1,7.8,11,4.021
1962-11-07,0.0,24.4,15.0,11,4.021
1962-11-08,0.0,23.3,10.6,11,4.021
1962-11-09,0.0,21.1,1.1,11,4.021
1962-11-10,0.0,22.8,1.7,11,4.021
1962-11-11,0.0,27.2,5.6,11,4.021
1962-11-12,0.0,31.7,10.0,11,4.021
1962-11-13,0.0,23.9,1.7,11,4.021
1962-11-14,0.0,22.2,0.0,11,4.021
1962-11-15,0.0,25.6,1.7,11,4.021
1962-11-16,0.0,26.7,15.0,11,3.879
1962-11-17,0.0,27.2,10.6,11,3.879
1962-11-18,0.0,13.9,6.1,11,3.879
1962-11-19,0.0,12.8,5.6,11,4.021
1962-11-20,17.5,8.9,6.1,11,4.021
1962-11-21,0.0,12.8,3.9,11,3.879
1962-11-22,0.0,23.3,4.4,11,3.879
1962-11-23,0.0,23.9,7.2,11,3.879
1962-11-24,5.3,22.8,13.3,11,3.879
1962-11-25,0.0,21.7,15.6,11,3.879
1962-11-26,0.0,22.2,11.1,11,3.879
1962-11-27,8.6,24.4,15.6,11,3.879
1962-11-28,0.0,22.8,12.2,11,3.879
1962-11-29,0.0,21.1,7.8,11,3.879
1962-11-30,0.0,20.6,8.3,11,3.879
1962-12-01,0.0,20.0,7.8,12,3.879
1962-12-02,40.4,17.2,11.7,12,3.879
1962-12-03,0.0,18.9,12.2,12,3.879
1962-12-04,0.0,19.4,7.2,12,3.879
1962-12-05,0.0,20.6,5.6,12,3.879
1962-12-06,0.0,16.7,-1.1,12,3.879
1962-12-07,0.0,19.266666666666666,0.0,12,4.021
1962-12-08,0.0,21.833333333333332,-3.9,12,3.879
1962-12-09,0.0,24.4,4.4,12,3.879
1962-12-10,0.0,17.8,-0.6,12,3.879
1962-12-11,0.0,21.1,7.2,12,3.879
1962-12-12,0.0,12.2,-3.9,12,3.738
1962-12-13,0.0,15.166666666666666,-3.3,12,3.738
1962-12-14,0.0,18.133333333333333,2.2,12,3.738
1962-12-15,0.0,21.1,1.1,12,3.738
1962-12-16,0.0,21.1,0.6,12,3.738
1962-12-17,0.0,23.9,3.3,12,3.738
1962-12-18,0.3,15.0,5.0,12,3.738
1962-12-19,0.3,20.0,11.1,12,3.738
1962-12-20,0.8,22.2,15.0,12,3.879
1962-12-21,17.5,22.8,8.3,12,3.879
1962-12-22,0.0,15.6,1.7,12,3.738
1962-12-23,0.0,17.2,3.3,12,3.738
1962-12-24,18.8,8.3,3.3,12,3.738
1962-12-25,0.5,10.0,5.6,12,3.738
1962-12-26,0.0,10.6,6.1,12,3.738
1962-12-27,0.0,10.6,6.7,12,3.738
1962-12-28,2.3,11.1,0.6,12,3.738
1962-12-29,0.0,15.0,2.2,12,3.738
1962-12-30,0.5,18.3,6.1,12,3.738
1962-12-31,0.0,18.3,5.6,12,3.738
1963-01-01,0.0,18.3,-1.1,1,3.738
1963-01-02,0.0,14.4,7.2,1,3.738
1963-01-03,0.0,18.9,5.6,1,3.738
1963-01-04,0.0,18.3,5.0,1,3.738
1963-01-05,0.0,16.1,10.6,1,3.738
1963-01-06,0.0,18.3,4.4,1,3.596
1963-01-07,0.0,16.7,1.7,1,3.596
1963-01-08,0.0,17.8,1.7,1,3.596
1963-01-09,0.0,23.9,1.7,1,3.596
1963-01-10,0.0,23.9,4.4,1,3.596
1963-01-11,0.0,30.0,3.9,1,3.596
1963-01-12,0.0,20.55,-1.65,1,3.596
1963-01-13,0.0,11.1,-7.2,1,3.596
1963-01-14,0.0,-3.9,-7.8,1,3.596
1963-01-15,0.0,8.3,-8.3,1,3.596
1963-01-16,0.0,15.6,-7.8,1,3.596
1963-01-17,0.0,11.7,-1.1,1,3.738
1963-01-18,3.0,10.6,6.1,1,3.596
1963-01-19,4.6,20.6,6.7,1,3.596
1963-01-20,0.0,11.1,-7.2,1,3.596
1963-01-21,0.0,7.8,-6.7,1,3.596
1963-01-22,0.0,13.9,-6.1,1,3.596
1963-01-23,0.0,21.1,-5.0,1,3.596
1963-01-24,0.0,11.4,-7.8,1,3.596
1963-01-25,0.0,1.7,-10.6,1,3.596
1963-01-26,0.0,12.2,-1.7,1,3.596
1963-01-27,0.0,9.433333333333334,-1.8666666666666667,1,3.596
1963-01-28,0.0,6.666666666666667,-2.033333333333333,1,3.596
1963-01-29,0.0,3.9,-2.2,1,3.596
1963-01-30,0.0,13.3,3.3,1,3.596
1963-01-31,0.0,13.3,5.0,1,3.596
1963-02-01,0.0,28.3,5.6,2,3.596
1963-02-02,0.0,27.8,10.6,2,3.455
1963-02-03,0.0,25.6,-1.1,2,3.455
1963-02-04,0.0,15.6,-5.6,2,3.455
1963-02-05,0.0,19.4,-5.0,2,3.455
1963-02-06,0.0,22.2,1.7,2,3.455
1963-02-07,0.0,26.7,2.8,2,3.341
1963-02-08,0.0,25.6,1.7,2,3.341
1963-02-09,0.0,26.7,7.2,2,3.455
1963-02-10,0.0,28.3,15.0,2,3.455
1963-02-11,8.4,28.9,1.7,2,3.455
1963-02-12,0.0,15.0,-4.4,2,3.455
1963-02-13,0.0,4.4,-6.7,2,3.455
1963-02-14,0.0,13.9,-5.0,2,3.455
1963-02-15,0.0,19.4,-1.7,2,3.455
1963-02-16,0.0,17.2,5.0,2,3.455
1963-02-17,0.0,15.6,5.6,2,3.455
1963-02-18,44.7,14.4,6.1,2,3.455
1963-02-19,9.9,9.4,0.6,2,3.455
1963-02-20,0.0,23.3,2.8,2,3.455
1963-02-21,0.0,23.9,5.0,2,3.455
1963-02-22,0.0,10.6,-1.1,2,3.455
1963-02-23,0.0,7.8,-0.6,2,3.596
1963-02-24,0.0,18.3,0.0,2,3.596
1963-02-25,0.0,21.1,10.0,2,3.596
1963-02-26,0.0,20.0,7.8,2,3.596
1963-02-27,0.0,21.7,1.7,2,3.738
1963-02-28,0.0,24.4,7.2,2,4.587
1963-03-01,0.0,21.7,3.3,3,4.446
1963-03-02,0.0,23.3,3.3,3,4.163
1963-03-03,0.0,28.3,12.2,3,3.738
1963-03-04,0.0,25.6,17.2,3,3.596
1963-03-05,0.0,31.1,5.0,3,3.455
1963-03-06,0.0,16.7,-1.1,3,3.596
1963-03-07,0.0,21.7,1.1,3,3.455
1963-03-08,0.0,22.2,3.9,3,3.455
1963-03-09,0.0,22.8,5.0,3,3.455
1963-03-10,0.0,21.1,5.0,3,3.455
1963-03-11,8.1,27.2,6.1,3,3.341
1963-03-12,0.0,26.1,5.6,3,3.341
1963-03-13,0.0,30.0,5.0,3,3.341
1963-03-14,0.0,27.2,6.1,3,3.341
1963-03-15,0.0,15.6,7.8,3,3.455
1963-03-16,1.0,18.3,11.1,3,3.455
1963-03-17,0.0,20.0,12.2,3,3.455
1963-03-18,0.0,29.4,18.9,3,3.455
1963-03-19,0.0,27.8,18.9,3,3.455
1963-03-20,0.0,25.6,10.0,3,3.455
1963-03-21,0.0,24.4,10.6,3,3.455
1963-03-22,0.0,22.2,10.6,3,3.455
1963-03-23,0.0,21.1,3.9,3,3.596
1963-03-24,0.0,23.9,9.4,3,3.596
1963-03-25,0.0,22.8,16.7,3,3.596
1963-03-26,0.0,27.2,10.0,3,3.596
1963-03-27,0.0,26.7,3.3,3,3.596
1963-03-28,0.0,28.9,6.7,3,3.596
1963-03-29,0.0,29.4,18.9,3,3.596
1963-03-30,0.0,27.8,20.0,3,3.596
1963-03-31,0.0,28.3,20.6,3,3.596
1963-04-01,0.0,30.6,16.7,4,3.596
1963-04-02,0.0,28.9,18.9,4,3.596
1963-04-03,0.0,29.4,18.3,4,3.596
1963-04-04,0.0,26.7,12.8,4,3.455
1963-04-05,39.9,14.4,9.4,4,3.596
1963-04-06,11.7,13.3,10.6,4,3.596
1963-04-07,0.0,23.3,6.1,4,3.596
1963-04-08,0.0,25.6,12.8,4,3.738
1963-04-09,0.0,29.4,15.0,4,3.738
1963-04-10,0.0,36.1,15.6,4,3.596
1963-04-11,0.0,33.9,18.3,4,3.596
1963-04-12,0.0,31.1,16.7,4,3.455
1963-04-13,0.0,27.2,13.3,4,3.596
1963-04-14,0.0,27.8,10.6,4,3.596
1963-04-15,0.0,28.9,15.0,4,3.596
1963-04-16,0.0,25.6,17.2,4,3.596
1963-04-17,0.0,30.0,20.0,4,3.596
1963-04-18,0.0,30.0,21.1,4,3.596
1963-04-19,0.0,30.6,22.8,4,3.596
1963-04-20,0.0,30.6,9.4,4,3.596
1963-04-21,0.0,30.6,13.3,4,3.596
1963-04-22,0.0,31.1,21.1,4,3.596
1963-04-23,0.0,33.3,19.4,4,3.596
1963-04-24,0.8,30.0,18.9,4,3.596
1963-04-25,0.0,28.3,18.9,4,3.596
1963-04-26,0.0,32.2,19.4,4,3.596
1963-04-27,0.0,31.1,21.7,4,3.596
1963-04-28,0.0,31.1,22.2,4,3.596
1963-04-29,3.0,29.4,20.6,4,3.738
1963-04-30,0.0,31.7,17.2,4,3.596
1963-05-01,0.0,27.8,13.3,5,3.596
1963-05-02,1.0,18.3,12.2,5,3.596
1963-05-03,0.0,25.6,15.0,5,3.596
1963-05-04,0.0,31.1,20.0,5,3.596
1963-05-05,0.0,32.2,21.1,5,3.738
1963-05-06,5.3,31.1,18.3,5,3.738
1963-05-07,0.0,26.7,13.9,5,3.596
1963-05-08,0.0,29.4,13.9,5,3.596
1963-05-09,0.0,32.2,17.8,5,3.596
1963-05-10,0.0,33.3,20.0,5,3.596
1963-05-11,0.0,33.9,19.4,5,3.596
1963-05-12,0.0,33.9,19.4,5,3.596
1963-05-13,0.0,32.2,20.6,5,3.596
1963-05-14,0.0,32.2,18.9,5,3.596
1963-05-15,0.0,32.2,17.8,5,3.596
1963-05-16,0.0,32.2,20.0,5,3.596
1963-05-17,0.0,32.2,18.3,5,3.455
1963-05-18,0.0,32.8,19.4,5,3.455
1963-05-19,0.0,31.7,17.2,5,3.596
1963-05-20,1.0,29.4,20.0,5,3.596
1963-05-21,0.0,27.8,17.2,5,3.596
1963-05-22,0.0,31.1,18.9,5,3.596
1963-05-23,0.0,30.6,13.3,5,3.596
1963-05-24,0.0,25.6,13.3,5,3.596
1963-05-25,0.0,30.0,20.0,5,3.596
1963-05-26,0.0,33.3,21.7,5,3.596
1963-05-27,0.0,35.0,22.2,5,3.738
1963-05-28,4.8,35.6,21.1,5,3.738
1963-05-29,0.0,34.4,22.2,5,3.738
1963-05-30,0.0,34.4,22.2,5,3.596
1963-05-31,0.0,32.2,20.6,5,3.596
1963-06-01,0.0,33.9,20.0,6,3.596
1963-06-02,0.0,33.3,18.9,6,3.596
1963-06-03,0.0,34.4,20.0,6,3.596
1963-06-04,0.0,33.9,20.0,6,3.596
1963-06-05,0.0,33.9,23.3,6,3.596
1963-06-06,0.0,34.4,22.2,6,3.596
1963-06-07,0.0,35.0,21.7,6,3.596
1963-06-08,0.0,35.0,22.2,6,3.596
1963-06-09,0.0,35.6,21.7,6,3.596
1963-06-10,0.0,35.6,22.8,6,3.596
1963-06-11,0.0,38.3,21.7,6,3.596
1963-06-12,0.0,35.6,22.8,6,3.596
1963-06-13,0.0,32.2,22.2,6,3.596
1963-06-14,0.0,36.1,21.1,6,3.455
1963-06-15,0.0,37.2,22.2,6,3.596
1963-06-16,0.0,37.2,22.8,6,3.455
1963-06-17,7.9,37.8,20.6,6,3.455
1963-06-18,4.3,32.2,21.7,6,3.455
1963-06-19,2.0,33.3,21.1,6,3.455
1963-06-20,10.9,35.0,20.0,6,3.596
1963-06-21,0.0,33.3,21.7,6,3.455
1963-06-22,0.0,35.6,22.2,6,3.596
1963-06-23,0.0,35.6,22.8,6,3.596
1963-06-24,0.0,36.1,23.9,6,3.596
1963-06-25,49.0,31.7,20.0,6,3.596
1963-06-26,6.9,32.2,20.0,6,3.596
1963-06-27,0.0,32.2,20.0,6,3.455
1963-06-28,0.0,33.3,21.1,6,3.596
1963-06-29,0.0,35.6,21.7,6,3.596
1963-06-30,0.0,35.0,23.3,6,3.455
1963-07-01,3.0,32.8,20.6,7,3.455
1963-07-02,10.2,32.2,20.0,7,3.455
1963-07-03,16.5,29.4,19.4,7,3.455
1963-07-04,0.0,32.2,21.1,7,3.341
1963-07-05,0.0,32.8,22.2,7,3.341
1963-07-06,0.0,33.3,22.8,7,3.341
1963-07-07,0.0,33.9,22.2,7,3.313
1963-07-08,0.0,34.4,21.1,7,3.256
1963-07-09,0.0,34.4,22.8,7,3.058
1963-07-10,0.0,36.1,22.2,7,3.058
1963-07-11,0.0,35.6,22.8,7,3.087
1963-07-12,0.0,35.0,24.4,7,3.058
1963-07-13,0.0,35.0,25.0,7,3.087
1963-07-14,0.0,36.1,23.3,7,2.945
1963-07-15,0.0,36.7,23.9,7,2.945
1963-07-16,0.0,36.7,22.2,7,2.917
1963-07-17,0.0,36.1,22.2,7,2.86
1963-07-18,0.0,36.1,23.3,7,2.832
1963-07-19,0.0,36.7,23.9,7,2.747
1963-07-20,0.0,36.7,23.9,7,2.662
1963-07-21,0.0,36.7,22.8,7,2.747
1963-07-22,0.0,37.2,21.7,7,2.803
1963-07-23,0.0,37.2,23.3,7,2.775
1963-07-24,0.0,36.7,22.8,7,2.747
1963-07-25,0.0,37.8,22.2,7,2.86
1963-07-26,0.0,36.7,23.3,7,2.86
1963-07-27,0.0,36.1,25.0,7,2.888
1963-07-28,0.0,36.1,23.9,7,2.662
1963-07-29,0.0,36.1,22.2,7,2.69
1963-07-30,0.0,36.7,23.9,7,2.832
1963-07-31,0.0,36.7,23.3,7,2.775
1963-08-01,0.0,37.2,21.7,8,2.832
1963-08-02,0.0,37.2,21.7,8,2.747
1963-08-03,0.0,36.1,21.7,8,2.747
1963-08-04,0.0,36.7,22.2,8,2.718
1963-08-05,0.0,36.7,21.7,8,2.832
1963-08-06,0.0,36.7,21.7,8,2.917
1963-08-07,0.0,36.1,21.7,8,2.86
1963-08-08,0.0,38.3,23.3,8,2.888
1963-08-09,35.3,37.8,20.6,8,2.917
1963-08-10,0.0,34.4,21.7,8,2.945
1963-08-11,0.0,35.0,22.8,8,2.945
1963-08-12,0.0,35.6,22.8,8,2.945
1963-08-13,0.0,36.1,23.3,8,2.888
1963-08-14,0.0,36.1,22.2,8,2.832
1963-08-15,4.8,36.7,21.7,8,2.832
1963-08-16,11.4,29.4,21.1,8,2.775
1963-08-17,0.0,33.9,20.6,8,2.775
1963-08-18,0.0,35.6,21.7,8,2.775
1963-08-19,0.0,35.0,23.3,8,2.775
1963-08-20,0.0,36.1,21.7,8,2.775
1963-08-21,0.0,36.7,22.8,8,2.775
1963-08-22,0.0,37.8,22.2,8,2.775
1963-08-23,0.0,37.2,22.2,8,2.747
1963-08-24,0.0,36.1,21.1,8,2.718
1963-08-25,0.0,36.1,20.6,8,2.747
1963-08-26,0.0,36.1,21.1,8,2.718
1963-08-27,0.0,36.1,21.1,8,2.718
1963-08-28,0.0,37.2,22.2,8,2.718
1963-08-29,0.0,36.7,21.1,8,2.69
1963-08-30,0.0,36.1,22.8,8,2.662
1963-08-31,0.0,36.1,20.6,8,2.69
1963-09-01,0.8,35.0,20.6,9,2.718
1963-09-02,0.0,35.0,20.6,9,2.69
1963-09-03,0.0,36.1,22.8,9,2.662
1963-09-04,1.3,36.7,22.2,9,2.662
1963-09-05,0.0,35.6,22.2,9,2.662
1963-09-06,0.0,37.2,22.2,9,2.662
1963-09-07,0.0,37.2,22.8,9,2.633
1963-09-08,0.0,37.8,23.3,9,2.662
1963-09-09,3.3,38.3,20.0,9,2.662
